Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	tree_length
15732	-2364.246	-2438.106	73.85941	0.0654761	0.330617	0.669383	0.934524	0.5903909	0.0558521	0.0406642	0.0364135	0.0277355	0.0197541	0.0889267	0.0153274	0.00118978	0.0474066	0.0288605	0.0378804	0.0431737	0.00831896	0.0145178	0.00708995	0.0134186	0.00791644	0.0509508	0.0133094	0.0230392	0.00453331	0.0126033	0.00521071	0.014932	0.0149556	0.00513271	1.5815e-05	0.0227628	0.0303458	0.00765798	0.0126414	0.0157678	0.089614	0.0357694	0.00601688	0.0268804	0.010329	0.000639969	0.00598747	0.0311115	0.12523	0.00567008	0.00128332	0.0109018	0.0162997	0.00094458	0.00757886	0.0090796	0.00856281	0.0398261	0.0132288	0.0701755	0.422269	0.492752	0.0148036	0.0817623	0.294883	0.683188	1.46373	3.39118	12.2306	1.81052	0.0476043	0.0346592	0.0310362	0.0236397	0.016837	0.0757946	0.0130639	0.00101408	0.0404059	0.0245986	0.0322865	0.0367981	0.00709047	0.0123739	0.00604296	0.011437	0.00674739	0.0434267	0.0113439	0.019637	0.00386386	0.0107421	0.00444122	0.012727	0.0127471	0.00437475	1.34795e-05	0.0194014	0.0258645	0.0065271	0.0107746	0.0134393	0.0763804	0.0304872	0.00512834	0.0229109	0.00880368	0.000545462	0.00510328	0.0265172	0.106737	0.00483276	0.0010938	0.00929193	0.0138926	0.000805091	0.00645967	0.00773879	0.00729831	0.0339449	0.0112752	1.173259
15768	-2358.829	-2430.762	71.93311	0.134087	0.380159	0.619841	0.865913	1.076968	0.311948	0.123176	0.0373516	0.0515691	0.0105848	0.1543	0.0314521	0.026477	0.0519925	0.0208573	0.0720219	0.0816974	0.0331972	0.021746	0.00850914	0.0256467	0.0264064	0.0822207	0.0142097	0.0304876	0.0359984	0.0320122	0.00782521	0.00478742	0.00641817	0.00179198	0.000688257	0.0398826	0.00224216	0.00526096	0.0187879	0.021052	0.232052	0.0507217	0.00533401	0.072064	0.0240434	0.000179935	0.0331654	0.0492756	0.221596	0.0173176	0.00033379	0.0107086	0.018477	0.00440155	0.0236153	0.0102768	0.00542104	0.0568524	0.0481063	0.192055	0.238411	0.428779	0.140755	0.0965096	0.319722	0.700645	1.42726	3.12772	10.3617	1.690616	0.137027	0.0541068	0.0164072	0.0226524	0.00464953	0.0677783	0.0138157	0.0116304	0.0228384	0.00916182	0.0316366	0.0358867	0.0145823	0.00955222	0.00373775	0.0112656	0.0115993	0.0361165	0.00624178	0.0133921	0.0158128	0.0140618	0.00343732	0.00210293	0.00281926	0.00078715	0.000302326	0.017519	0.000984898	0.00231094	0.00825282	0.00924737	0.101932	0.0222802	0.00234304	0.0316551	0.0105614	7.90386e-05	0.0145683	0.021645	0.0973391	0.00760696	0.000146622	0.0047039	0.00811626	0.00193344	0.0103733	0.0045142	0.00238126	0.0249732	0.0211313	2.276541
15804	-2368.79	-2440.624	71.83472	0.206154	0.413484	0.586516	0.793846	1.936264	0.112452	0.0689398	0.0439195	0.0508036	0.0319319	0.103425	0.0546359	0.027411	0.0457451	0.0407856	0.0397449	0.144126	0.0266261	0.0223977	0.0217026	0.0238876	0.0206634	0.0823929	0.0337812	0.0465898	0.00847668	0.0201243	0.00499545	0.0234181	0.0228683	0.00430883	0.00533636	0.0614964	0.0162034	0.0111881	0.0319966	0.0162062	0.198602	0.028378	0.000314279	0.0338321	0.02588	0.000746619	0.0211286	0.0358682	0.174774	0.0283577	0.00798304	0.0153948	0.0146176	0.0162119	0.000816002	0.00995483	0.00646099	0.0587261	0.010857	0.0803475	0.266432	0.559269	0.0939512	0.119961	0.355505	0.724222	1.38079	2.8129	8.33605	1.533332	0.0574472	0.0352185	0.0224367	0.0259535	0.0163127	0.0528359	0.0279113	0.0140031	0.0233693	0.0208357	0.0203041	0.0736281	0.0136022	0.0114421	0.011087	0.0122032	0.0105561	0.0420912	0.0172575	0.0238008	0.00433039	0.0102807	0.00255198	0.0119634	0.0116825	0.00220121	0.00272613	0.031416	0.00827767	0.00571554	0.0163458	0.00827907	0.101458	0.0144972	0.000160553	0.0172834	0.0132211	0.000381418	0.0107937	0.0183236	0.089285	0.0144868	0.00407822	0.00786459	0.00746753	0.00828202	0.000416862	0.00508552	0.00330066	0.0300008	0.00554641	1.957485
15840	-2363.632	-2435.037	71.40464	0.214179	0.416607	0.583393	0.785821	2.071912	0.092929	0.109524	0.0234446	0.0402578	0.0411708	0.0900818	0.0703609	0.0198491	0.0631306	0.0145791	0.0869423	0.164399	0.0102811	0.0126872	0.00585367	0.0425368	0.0128053	0.0230312	0.032934	0.0299757	0.0224936	0.0297525	0.0330004	0.0187309	0.0110743	0.00125829	0.0115678	0.0500949	0.00192932	0.0134553	0.0146044	0.0481664	0.0251847	0.0217082	0.0126495	0.278482	0.0107606	0.0139912	0.187725	0.0449497	0.029499	0.0190467	0.0105844	0.00517057	0.0115743	0.0449012	0.0170526	0.0377361	0.0143929	0.0161971	0.0761004	0.30315	0.0137858	0.635184	0.0478799	0.107086	0.336356	0.71182	1.40485	2.97304	9.33826	1.615423	0.0438218	0.0516476	0.0110556	0.0189841	0.0194146	0.0424792	0.0331796	0.00936007	0.02977	0.00687494	0.0409987	0.0775244	0.00484818	0.00598281	0.00276037	0.0200588	0.00603852	0.0108607	0.0155304	0.0141354	0.0106072	0.0140302	0.0155618	0.00883281	0.00522221	0.000593364	0.00545493	0.0236229	0.000909793	0.00634502	0.00688687	0.0227135	0.0118761	0.0102368	0.00596502	0.131322	0.00507432	0.00659771	0.0885241	0.0211966	0.0139106	0.0089817	0.00499122	0.00243825	0.00545803	0.0211737	0.00804138	0.0177949	0.00678716	0.00763793	0.0358861	2.120609
15876	-2372.738	-2444.424	71.68608	0.247021	0.428571	0.57143	0.752978	2.764361	0.104774	0.0356458	0.0148414	0.0315242	0.0377202	0.0825381	0.0764864	0.0271482	0.0474515	0.0165269	0.0294864	0.0823367	0.0319603	0.0187467	0.00481707	0.0184632	0.00649333	0.0417861	0.0171234	0.0317327	0.0116017	0.0156245	0.00562079	0.0835818	0.0253909	0.0107546	0.00746892	0.00976158	0.0127725	0.0320476	0.0183822	0.00686682	0.129162	0.0170862	0.00157899	0.0395935	0.0235581	0.000708553	0.00955055	0.0225724	0.136253	0.00310394	0.00757864	0.00731182	0.0115821	0.00955051	0.0082038	0.00969243	0.0154707	0.00484114	0.0151007	0.339714	0.0863313	0.319996	0.253958	0.0831735	0.297354	0.684969	1.45992	3.36299	12.0231	1.798147	0.0712759	0.0242492	0.0100964	0.0214454	0.0256604	0.0561493	0.0520324	0.0184685	0.0322805	0.011243	0.0200591	0.0560123	0.0217421	0.0127531	0.00327697	0.0125602	0.0044173	0.0284264	0.0116488	0.0215872	0.00789242	0.0106291	0.00382373	0.0568593	0.017273	0.00731621	0.00508099	0.00664064	0.0086889	0.0218015	0.0125051	0.00467138	0.0878668	0.0116234	0.00107416	0.0269348	0.0160262	0.000482017	0.00649708	0.0153556	0.0926904	0.00211156	0.00515562	0.00497411	0.00787914	0.00649705	0.00558091	0.0065936	0.0105244	0.00329335	0.0102728	1.469975
15912	-2367.954	-2440.089	72.13459	0.189348	0.406638	0.593362	0.810652	1.684483	0.0976815	0.117702	0.0321055	0.0424486	0.0577094	0.0871488	0.0336916	0.016818	0.0718587	0.00931414	0.0701104	0.102116	0.0171246	0.021655	0.0089864	0.0194173	0.00932468	0.012279	0.0406679	0.0257379	0.0363042	0.0205747	0.0233161	0.0122898	0.0148702	0.0157151	0.0234967	0.0169664	0.00995315	0.00632123	0.00963155	0.0516202	0.00374947	0.0200258	0.0120921	0.210338	0.012361	0.0042273	0.187634	0.0785442	0.0197839	0.0153108	0.0064059	0.000384674	0.0110597	0.0738855	0.00293824	0.0137637	0.0533334	0.0169382	0.0127126	0.235644	0.297898	0.189652	0.276806	0.120238	0.355906	0.724477	1.38031	2.80973	8.31681	1.531662	0.0516712	0.0622617	0.016983	0.0224543	0.0305269	0.0460996	0.0178221	0.00889633	0.0380115	0.00492695	0.0370867	0.0540171	0.00905852	0.011455	0.00475359	0.0102713	0.00493253	0.00649531	0.0215123	0.0136147	0.019204	0.0108835	0.0123337	0.00650102	0.00786597	0.00831288	0.0124292	0.00897482	0.00526498	0.00334378	0.00509486	0.0273058	0.00198338	0.0105931	0.00639645	0.111264	0.00653867	0.00223614	0.0992537	0.041548	0.0104652	0.00809903	0.00338856	0.000203484	0.0058503	0.0390836	0.00155426	0.00728067	0.0282121	0.00895992	0.00672465	1.890445
15948	-2359.42	-2431.399	71.97895	0.183441	0.404122	0.595878	0.816559	1.605021	0.186828	0.0962707	0.0378758	0.0322119	0.0586024	0.08072	0.0683775	0.0636627	0.0448033	0.0228896	0.056529	0.211242	0.00801663	0.0133291	0.0054168	0.0198118	0.0210273	0.0548827	0.0270834	0.0214687	0.0182495	0.0300533	0.0216916	0.0109454	0.0140184	0.00247001	0.00410698	0.0202227	0.000554593	0.0259267	0.0232018	0.00556006	0.0180707	0.00350153	0.0230337	0.0086565	0.00270998	0.0615558	0.00609637	0.261503	0.00466541	0.0140755	0.0109828	0.0259204	0.0414627	0.0133935	0.0122685	0.0203185	0.189149	0.00156778	0.000213765	0.121236	0.205444	0.649381	0.0239388	0.117329	0.35168	0.721782	1.38546	2.8435	8.52302	1.549371	0.0921608	0.0474896	0.0186838	0.0158899	0.0289081	0.0398185	0.0337301	0.0314043	0.0221011	0.0112913	0.0278853	0.104204	0.00395454	0.00657512	0.00267206	0.00977302	0.0103726	0.0270732	0.01336	0.0105903	0.00900232	0.0148251	0.0107003	0.00539929	0.00691515	0.00121844	0.00202594	0.00997571	0.000273576	0.0127894	0.0114452	0.00274274	0.00891412	0.00172728	0.0113624	0.00427018	0.00133681	0.030365	0.00300729	0.128997	0.00230141	0.00694336	0.00541773	0.0127863	0.0204532	0.00660691	0.00605197	0.0100229	0.0933059	0.000773376	0.000105449	2.027196
15984	-2365.621	-2435.997	70.37546	0.239521	0.425942	0.574057	0.76048	2.583349	0.0834498	0.190535	0.0358255	0.087197	0.0649768	0.100146	0.0980576	0.032974	0.0461979	0.0646074	0.0717138	0.165052	0.0379283	0.0150156	0.00287819	0.0513876	0.0142479	0.105549	0.0427057	0.0282303	0.0280234	0.0164795	0.00384793	0.0337078	0.0218377	0.0062231	0.0137295	0.0275763	0.000698525	0.012673	0.0262322	0.00714156	0.0243917	0.0189942	0.0257804	0.027918	0.0178891	0.10643	0.00717562	0.204029	0.0351168	0.0119711	0.0213665	0.0487337	0.111183	0.00692536	0.0174177	0.0567099	0.314698	0.00608363	0.0011593	0.136784	0.137629	0.511669	0.213917	0.119914	0.355437	0.724179	1.38087	2.81344	8.33931	1.533615	0.032086	0.0732597	0.0137747	0.0335268	0.0249832	0.0385055	0.0377026	0.0126783	0.0177628	0.0248412	0.0275735	0.0634616	0.0145832	0.00577342	0.00110665	0.0197583	0.00547823	0.0405829	0.0164201	0.0108544	0.0107748	0.00633626	0.00147951	0.0129605	0.00839647	0.00239275	0.00527891	0.0106029	0.000268579	0.00487268	0.0100861	0.00274589	0.00937847	0.00730315	0.00991242	0.0107343	0.00687825	0.0409217	0.00275899	0.078448	0.0135022	0.00460281	0.00821528	0.0187378	0.0427493	0.00266276	0.00669701	0.0218046	0.120999	0.00233912	0.000445743	2.600819
16020	-2364.709	-2434.738	70.02955	0.248537	0.429095	0.570905	0.751463	2.802886	0.212654	0.103365	0.0288974	0.081572	0.084296	0.177274	0.0707556	0.027139	0.0595053	0.064689	0.10007	0.169428	0.0169804	0.00983434	0.00644757	0.0473824	0.015014	0.0389272	0.0514499	0.0159908	0.0260813	0.0303682	0.0103333	0.0244926	0.0204701	0.00313756	0.0162861	0.0071107	0.098388	0.00107038	0.0140966	0.0562574	0.0139827	0.0181099	0.0250305	0.26247	0.0363382	0.0196212	0.241769	0.0250257	0.00916363	0.0189316	0.0270452	0.0110509	0.0126896	0.0913631	0.0403154	0.0215288	0.0624866	0.0402937	0.0777591	0.224188	0.322149	0.180089	0.273574	0.124671	0.362245	0.728479	1.37272	2.76056	8.02113	1.505487	0.0774769	0.0376594	0.0105283	0.0297194	0.0307119	0.0645867	0.0257786	0.00988766	0.0216798	0.0235684	0.0364588	0.0617281	0.00618654	0.00358298	0.00234906	0.017263	0.00547011	0.0141825	0.0187449	0.00582599	0.0095023	0.0110642	0.00376478	0.00892346	0.00745796	0.00114312	0.00593358	0.00259067	0.035846	0.000389976	0.00513586	0.0204965	0.00509437	0.00659804	0.00911945	0.0956265	0.0132392	0.00714866	0.0880844	0.00911772	0.00333862	0.00689743	0.00985346	0.00402622	0.00462324	0.0332867	0.0146883	0.00784367	0.022766	0.0146804	0.0283303	2.744738
16056	-2369.611	-2438.296	68.68551	0.325872	0.453507	0.546493	0.674127	6.284907	0.200318	0.156097	0.0443929	0.0397556	0.0334652	0.159915	0.0693432	0.0244348	0.0839004	0.0282932	0.0973341	0.0919387	0.0119049	0.0131875	0.0118099	0.0352525	0.00836341	0.0609656	0.0456257	0.0183792	0.0136508	0.00961705	0.0190404	0.0453509	0.0411005	0.00972264	0.0019679	0.0119888	0.0324163	0.0244559	0.00521616	0.0613409	0.0504675	0.0269803	0.0178551	0.300513	0.0453006	0.00954789	0.211362	0.0275859	0.0205303	0.0387315	0.0183335	0.00661978	0.0180784	0.0828701	0.0632486	0.0176918	0.090641	0.0448192	0.0305717	0.15107	0.295176	0.40215	0.151604	0.147101	0.392685	0.747049	1.3386	2.54657	6.79805	1.38586	0.0761003	0.0593009	0.0168647	0.015103	0.0127133	0.0607512	0.0263433	0.00928272	0.0318735	0.0107485	0.0369769	0.0349272	0.00452263	0.0050099	0.00448653	0.0133923	0.00317723	0.0231606	0.0173331	0.00698219	0.00518589	0.00365349	0.0072334	0.0172286	0.0156139	0.0036936	0.000747598	0.0045545	0.0123149	0.00929071	0.0019816	0.0233032	0.0191725	0.0102497	0.00678311	0.114164	0.0172095	0.00362721	0.0802959	0.0104798	0.0077994	0.014714	0.00696483	0.00251483	0.00686794	0.0314821	0.0240279	0.00672107	0.0344342	0.0170267	0.0116141	2.632294
16092	-2356.331	-2427.842	71.5102	0.246185	0.42828	0.571719	0.753816	2.743394	0.0829462	0.0508071	0.0166738	0.0365552	0.0715293	0.107901	0.0291107	0.0252387	0.0492158	0.026867	0.0505466	0.0547658	0.0151571	0.0166434	0.0045808	0.0116983	0.0107511	0.032249	0.0317336	0.0194609	0.0225699	0.0246534	0.00319195	0.0124527	0.00733228	0.00810742	0.0025365	0.0072726	0.0258367	0.00919465	0.00179238	0.0400552	0.0432508	0.014144	0.00595262	0.23197	0.0196474	0.0159462	0.172672	0.0211044	0.0158104	0.0225385	0.0124204	0.00346643	0.00739347	0.0460166	0.0283624	0.0193032	0.0488583	0.0267406	0.0320334	0.401607	0.12153	0.337065	0.139799	0.0983836	0.322735	0.702698	1.42309	3.09852	10.1643	1.676711	0.0488765	0.0299383	0.00982512	0.0215403	0.042149	0.0635812	0.0171536	0.014872	0.0290007	0.0158315	0.0297848	0.032271	0.00893141	0.00980718	0.00269926	0.00689328	0.00633516	0.0190029	0.0186992	0.0114674	0.0132994	0.0145271	0.00188087	0.00733779	0.00432058	0.00477734	0.00149464	0.00428541	0.0152244	0.00541799	0.00105617	0.0236027	0.0254858	0.00833439	0.00350761	0.136689	0.0115773	0.0093964	0.101748	0.0124359	0.00931635	0.0132809	0.00731881	0.00204261	0.00435664	0.0271155	0.0167127	0.0113745	0.02879	0.015757	0.0188758	1.697059
16128	-2360.682	-2431.733	71.05096	0.18979	0.406824	0.593176	0.81021	1.690613	0.23063	0.135536	0.0831436	0.0560533	0.0828519	0.121138	0.0263083	0.0261035	0.106048	0.0398678	0.0723344	0.10277	0.0486328	0.0377387	0.00531549	0.00530715	0.0145268	0.0638074	0.0252162	0.0269077	0.0319136	0.0166263	0.0126615	0.0292376	0.0103896	0.0179137	0.00580503	0.0179916	0.116734	0.0148524	0.016091	0.011535	0.000623277	0.0231058	0.00661754	0.224821	0.0530607	0.0164376	0.231845	0.037075	0.0216519	0.0146945	0.0269442	0.00448377	0.00124823	0.0676252	0.102561	0.0116715	0.0597335	0.018905	0.0252111	0.271009	0.0601049	0.54672	0.122166	0.11342	0.345916	0.718071	1.39262	2.89088	8.81677	1.573872	0.090079	0.0529375	0.0324741	0.0218932	0.0323601	0.047314	0.0102754	0.0101955	0.0414202	0.0155715	0.0282523	0.0401399	0.0189949	0.0147399	0.00207611	0.00207286	0.00567387	0.0249218	0.00984892	0.0105096	0.0124647	0.00649388	0.0049453	0.0114196	0.00405797	0.00699669	0.00226732	0.00702714	0.0455937	0.00580104	0.00628481	0.00450532	0.000243439	0.00902463	0.00258467	0.0878103	0.0207244	0.00642018	0.0905536	0.0144807	0.00845675	0.00573936	0.0105238	0.00175126	0.000487533	0.026413	0.0400582	0.00455864	0.0233306	0.00738388	0.0098469	2.560306
16164	-2356.98	-2428.902	71.92201	0.197773	0.410124	0.589875	0.802228	1.805634	0.150054	0.0881957	0.0100367	0.0350257	0.0459898	0.120312	0.0612835	0.0136124	0.0369117	0.0373194	0.0427468	0.085599	0.0217354	0.0314236	0.00721936	0.0192328	0.0149509	0.0544915	0.0263187	0.0110223	0.024081	0.0183052	0.0122467	0.0509578	0.025966	0.00292908	0.00846353	0.0206905	0.00307691	0.016194	0.0114892	0.00883666	0.0188425	0.0111276	0.0187856	0.00353933	0.0213455	0.0466178	0.015256	0.161796	0.0239874	0.0244134	0.027351	0.0237708	0.0643136	0.0247336	0.0178204	0.0206313	0.187182	0.00368743	0.00842757	0.2386	0.075841	0.567294	0.118265	0.0926498	0.313421	0.696307	1.43615	3.1906	10.7933	1.720129	0.081536	0.0479234	0.00545371	0.0190321	0.0249898	0.0653746	0.0333	0.00739666	0.0200569	0.0202784	0.0232276	0.0465124	0.0118105	0.0170748	0.00392282	0.0104507	0.00812396	0.0296094	0.014301	0.00598926	0.013085	0.00994659	0.00665455	0.0276892	0.0141093	0.00159159	0.00459887	0.0112427	0.00167192	0.00879943	0.00624296	0.00480163	0.0102385	0.00604647	0.0102076	0.00192319	0.0115986	0.025331	0.00828972	0.0879161	0.0130342	0.0132656	0.0148618	0.0129165	0.0349465	0.0134396	0.00968315	0.0112105	0.10171	0.00200366	0.00457934	1.840348
16200	-2354.395	-2425.894	71.49827	0.235122	0.424374	0.575626	0.764877	2.484183	0.11614	0.083931	0.042539	0.0346731	0.040123	0.0994212	0.0395126	0.01252	0.0279536	0.0442452	0.0509217	0.178914	0.00922529	0.00566629	0.0046575	0.0190886	0.00966457	0.0593338	0.026225	0.0346102	0.00690194	0.0332771	0.015409	0.0013293	0.016073	0.00354356	0.00562981	0.015593	0.00661014	0.00664908	0.00957709	0.00197002	0.0157093	0.0131783	0.0291183	0.00132935	0.00543208	0.042637	0.0269084	0.162998	0.0130657	0.0290944	0.0545963	0.0109358	0.0714873	0.0156191	0.0290989	0.0199846	0.204054	0.00680781	0.00356097	0.183713	0.0319685	0.578898	0.205421	0.0973269	0.32104	0.701545	1.42543	3.11488	10.2746	1.684519	0.0638993	0.0461783	0.0234047	0.0190769	0.0220754	0.0547008	0.0217396	0.00688839	0.0153799	0.0243434	0.0280168	0.0984372	0.00507569	0.00311755	0.00256253	0.0105024	0.00531738	0.0326451	0.0144288	0.0190423	0.0037974	0.0183088	0.00847795	0.000731373	0.00884327	0.00194964	0.00309748	0.00857915	0.00363686	0.00365828	0.00526925	0.00108389	0.00864314	0.00725063	0.0160207	0.000731397	0.00298869	0.0234586	0.0148048	0.0896806	0.00718867	0.0160075	0.0300385	0.00601678	0.0393318	0.0085935	0.01601	0.0109954	0.112269	0.00374561	0.00195922	1.817544
16236	-2366.92	-2439.154	72.23365	0.239077	0.425785	0.574215	0.760923	2.573128	0.0835895	0.0613412	0.0177418	0.016733	0.0318905	0.0548826	0.0414716	0.00637808	0.0238698	0.0156731	0.0440951	0.0801524	0.0209118	0.0108477	0.00233893	0.0187491	0.00692751	0.0512627	0.0149046	0.0130984	0.00855781	0.0120586	0.00820086	0.0250355	0.010879	0.00303391	0.000517595	0.00458027	0.00725221	0.0198663	0.00274573	0.0184857	0.00827896	0.00762145	0.0206478	0.00452897	0.00251321	0.0232177	0.0211903	0.0657397	0.00476044	0.0136027	0.0282462	0.00260453	0.0302132	0.00630865	0.0064773	0.0098286	0.083228	0.00605375	0.00239743	0.154115	0.145074	0.626547	0.0742633	0.0786125	0.289287	0.679117	1.4725	3.45678	12.7206	1.838926	0.0770033	0.0565079	0.0163439	0.0154146	0.0293778	0.0505582	0.038204	0.00587553	0.021989	0.0144382	0.0406208	0.073837	0.0192641	0.00999301	0.00215464	0.0172718	0.00638167	0.0472236	0.0137303	0.0120663	0.00788351	0.0111084	0.00755469	0.0230629	0.0100218	0.00279486	0.000476812	0.00421937	0.00668079	0.018301	0.00252938	0.0170292	0.00762664	0.00702094	0.0190209	0.00417212	0.00231519	0.0213884	0.0195206	0.0605599	0.00438535	0.0125309	0.0260207	0.00239932	0.0278326	0.00581157	0.00596693	0.00905418	0.0766702	0.00557676	0.00220853	1.085532
16272	-2363.392	-2434.172	70.7801	0.225344	0.420812	0.579188	0.774656	2.280206	0.158686	0.149817	0.0264277	0.0771357	0.121975	0.149142	0.0584288	0.0163483	0.0503554	0.0400977	0.100714	0.261719	0.00841001	0.0166844	0.0142174	0.0296043	0.0103794	0.0609825	0.0477107	0.0222914	0.0216577	0.0262526	0.01836	0.00138932	0.0314641	0.00616201	0.00496345	0.0815628	0.100546	0.0287211	0.0150465	0.0310638	0.235497	0.023005	0.0038936	0.00193756	0.0435409	0.0103791	0.0198249	0.0710471	0.228477	0.0274338	0.0067192	0.0121139	0.012967	0.0203541	0.0296362	0.0421425	0.00697654	0.0276643	0.0244867	0.148503	0.194722	0.447113	0.209662	0.171146	0.422777	0.764458	1.30812	2.36531	5.84296	1.276389	0.0601902	0.0568261	0.0100241	0.0292578	0.0462656	0.0565699	0.0221622	0.00620097	0.0191	0.0152092	0.0382013	0.0992708	0.00318994	0.00632845	0.0053927	0.011229	0.00393693	0.0231308	0.0180968	0.00845519	0.00821484	0.00995769	0.006964	0.000526974	0.0119344	0.00233727	0.00188265	0.030937	0.0381375	0.010894	0.0057072	0.0117826	0.0893249	0.00872586	0.00147685	0.000734922	0.0165152	0.00393684	0.00751964	0.0269484	0.086662	0.0104057	0.00254861	0.00459483	0.00491843	0.00772037	0.0112411	0.0159848	0.00264622	0.0104932	0.00928789	2.636413
16308	-2372.366	-2443.759	71.39312	0.268323	0.43575	0.564249	0.731677	3.376266	0.0327167	0.0628222	0.0209824	0.0227348	0.0567823	0.0675818	0.0732051	0.031769	0.0145286	0.0619708	0.0454378	0.102395	0.0291682	0.0249764	0.0085682	0.0156464	0.0093746	0.0419587	0.0262564	0.021609	0.0104306	0.023354	0.00798279	0.00519763	0.0180502	0.00425236	0.00888903	0.035793	0.064433	0.0248512	0.00945277	0.0166897	0.175586	0.0169935	0.00432687	0.00879559	0.0145116	0.000994885	0.0147253	0.0258459	0.138626	0.00238891	0.0124187	0.0210388	0.0152279	0.00647673	0.0185609	0.0234784	0.0128778	0.0181957	0.0236152	0.330717	0.249072	0.0765982	0.343613	0.106979	0.336191	0.711711	1.40506	2.9745	9.34762	1.616147	0.0210458	0.040412	0.0134975	0.0146247	0.0365266	0.0434737	0.047091	0.0204362	0.00934588	0.0398643	0.029229	0.065868	0.0187632	0.0160667	0.00551171	0.010065	0.00603045	0.026991	0.0168901	0.0139005	0.00670977	0.0150231	0.00513513	0.00334351	0.0116112	0.00273544	0.00571809	0.0230248	0.0414482	0.0159862	0.00608073	0.0107361	0.11295	0.0109315	0.00278337	0.00565798	0.00933497	0.000639985	0.0094724	0.016626	0.0891745	0.00153673	0.00798864	0.0135338	0.00979571	0.00416632	0.0119398	0.0151031	0.00828399	0.0117049	0.015191	1.554545
16344	-2357.873	-2429.722	71.8488	0.204308	0.412753	0.587246	0.795692	1.906572	0.0777742	0.0647083	0.0472406	0.0603563	0.0695071	0.137823	0.0251277	0.0132195	0.0476766	0.0178931	0.0724024	0.121412	0.00221577	0.0105359	0.00932003	0.0113357	0.0141154	0.0897281	0.0269715	0.0211019	0.0211439	0.0220653	0.0322829	0.000260096	0.00605392	0.00264003	0.00261139	0.0613421	0.0661667	0.00682295	0.0420164	0.0245455	0.00837913	0.0252952	0.010907	0.0131704	0.0188321	0.019803	0.00952334	0.000755407	0.00552187	0.00111149	0.00186267	0.0125219	0.00805481	0.243111	0.190374	0.00994307	0.0233263	0.0120478	0.00583148	0.131336	0.248688	0.443947	0.176029	0.0949648	0.317216	0.698927	1.43076	3.15243	10.5302	1.702284	0.0420677	0.0350004	0.0255522	0.0326464	0.037596	0.0745479	0.0135914	0.00715034	0.025788	0.00967829	0.0391621	0.0656711	0.0011985	0.00569882	0.00504116	0.00613145	0.00763495	0.0485335	0.0145887	0.0114139	0.0114366	0.011935	0.0174617	0.000140685	0.00327453	0.00142798	0.00141249	0.0331796	0.0357892	0.0036905	0.0227265	0.0132765	0.00453223	0.0136821	0.00589954	0.0071238	0.0101862	0.0107113	0.00515113	0.000408596	0.00298675	0.000601201	0.00100751	0.00677305	0.00435681	0.131497	0.102972	0.00537816	0.0126171	0.00651657	0.00315422	1.848788
