Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	tree_length
16416	-2364.902	-2436.313	71.41195	0.206856	0.413761	0.586239	0.793144	1.947696	0.0806829	0.0586053	0.0663184	0.0886218	0.0940322	0.0914576	0.0443448	0.0140591	0.0344889	0.0392059	0.0555271	0.0828063	0.0185804	0.0182346	0.0121642	0.0234207	0.0124566	0.124389	0.0274062	0.0386965	0.0343415	0.0176429	0.00924468	0.00111122	0.016382	0.00581692	0.000975858	0.0167879	0.00544662	0.0487306	0.257731	0.0570579	0.00487175	0.139776	0.0639039	0.0244173	0.0167083	0.00417663	0.00625257	0.184371	0.0130657	0.000328876	0.0140889	0.0444059	0.010036	0.0200631	0.052498	0.0222974	0.011431	0.00974934	0.0800132	0.218974	0.191102	0.516573	0.0733503	0.117323	0.35167	0.721776	1.38547	2.84357	8.52348	1.54941	0.0363564	0.026408	0.0298836	0.0399337	0.0423717	0.0412115	0.0199821	0.00633516	0.015541	0.0176665	0.025021	0.0373132	0.00837248	0.00821666	0.00548129	0.0105536	0.00561306	0.0560507	0.0123495	0.017437	0.0154745	0.00795005	0.00416573	0.000500724	0.00738187	0.00262115	0.000439729	0.00756475	0.00245429	0.0219584	0.116136	0.0257108	0.00219525	0.0629844	0.0287956	0.0110026	0.00752891	0.00188202	0.00281746	0.0830789	0.0058875	0.000148194	0.00634857	0.0200096	0.00452233	0.0090406	0.023656	0.0100474	0.0051509	0.00439313	0.0360546	2.219223
16452	-2360.612	-2431.692	71.07931	0.248746	0.429167	0.570833	0.751255	2.808248	0.0980722	0.108212	0.0253481	0.0474041	0.0630253	0.113404	0.0395802	0.0207188	0.0265658	0.0211486	0.0356354	0.137227	0.0132228	0.0245076	0.00371481	0.0181273	0.0189769	0.0886388	0.0226346	0.0272737	0.00816507	0.00270269	0.0068366	0.00140269	0.00876272	0.00639305	0.00292197	0.0187326	0.00370223	0.015325	0.171186	0.0159393	0.01412	0.0260524	0.0818752	0.00512678	0.00980792	0.00208682	0.00677695	0.202972	0.00354699	0.0169136	0.0135933	0.00863338	0.0322975	0.00866211	0.0701238	0.0132889	0.0103131	0.0143201	0.0236849	0.326783	0.123756	0.251667	0.297794	0.0674916	0.268548	0.663537	1.50707	3.72373	14.8167	1.949214	0.0551059	0.0608034	0.0142429	0.026636	0.0354134	0.0637208	0.0222398	0.0116417	0.0149271	0.0118832	0.0200232	0.0771066	0.0074298	0.0137706	0.00208732	0.0101856	0.0106629	0.0498054	0.0127182	0.0153249	0.00458788	0.00151862	0.00384143	0.000788158	0.00492369	0.0035922	0.00164183	0.0105257	0.00208025	0.00861097	0.096188	0.00895617	0.00793388	0.0146386	0.046005	0.00288069	0.00551099	0.00117257	0.00380791	0.114048	0.00199302	0.0095036	0.00763795	0.00485102	0.0181477	0.00486717	0.0394019	0.00746694	0.00579485	0.00804632	0.0133083	1.779704
16488	-2366.127	-2436.518	70.39035	0.178027	0.401761	0.598239	0.821972	1.535837	0.223422	0.214844	0.0330493	0.0815145	0.054003	0.196367	0.0783673	0.00546464	0.0404762	0.0339988	0.0603891	0.333949	0.0326149	0.0368308	0.0239676	0.0172343	0.0171911	0.114957	0.0239072	0.0366948	0.0154991	0.0188481	0.0108338	0.0236006	0.0573629	0.00126584	0.00632137	0.029055	0.00146164	0.0514309	0.21476	0.0293772	0.00108006	0.131125	0.151632	0.0089215	0.0311648	0.00649141	0.00873355	0.365635	0.0017254	0.00656074	0.0062716	0.0037466	0.0221232	0.00725377	0.0723487	0.0248103	0.0156073	0.0133689	0.0874742	0.0552899	0.59719	0.017429	0.330091	0.125533	0.363465	0.729243	1.37128	2.7513	7.966	1.5005	0.072419	0.0696384	0.0107124	0.0264217	0.0175043	0.0636496	0.0254016	0.00177128	0.0131197	0.0110202	0.0195742	0.108245	0.0105716	0.0119382	0.00776875	0.00558625	0.00557225	0.0372615	0.00774915	0.0118941	0.00502379	0.00610933	0.00351162	0.00764978	0.0185933	0.000410304	0.00204898	0.00941776	0.000473767	0.0166706	0.0696113	0.00952219	0.000350087	0.0425021	0.0491491	0.00289177	0.0101016	0.0021041	0.00283085	0.118515	0.000559264	0.00212657	0.00203284	0.00121441	0.00717091	0.0023512	0.0234508	0.00804189	0.00505887	0.00433333	0.0283534	3.085133
16524	-2359.434	-2432.642	73.20736	0.0907517	0.352329	0.647671	0.909248	0.7481034	0.0957585	0.0913713	0.0451646	0.0524447	0.0125664	0.0813079	0.0317334	0.0116655	0.0237942	0.028462	0.0584501	0.113083	0.0154782	0.0163497	0.00207772	0.0165917	0.0126901	0.0388106	0.0228222	0.0234471	0.0036642	0.0175358	0.00334553	0.0307791	0.0140751	0.000934279	0.00232206	0.0211193	0.0123691	0.0264302	0.120402	0.00780181	0.0021602	0.0650123	0.0126803	0.0118957	0.0297593	0.00308094	0.00347407	0.228936	0.0166734	0.00540752	0.00231341	0.029361	0.016635	0.00929332	0.0160482	0.0185694	0.0104716	0.00436048	0.0241887	0.094153	0.250554	0.447115	0.208178	0.0829266	0.296923	0.68466	1.46058	3.36787	12.0589	1.800296	0.0611809	0.0583779	0.0288561	0.0335074	0.00802875	0.0519483	0.0202748	0.00745322	0.0152023	0.0181847	0.0373443	0.0722497	0.00988918	0.010446	0.00132747	0.0106006	0.00810783	0.0247964	0.0145813	0.0149805	0.00234109	0.0112038	0.00213749	0.019665	0.00899268	0.000596919	0.00148359	0.0134933	0.00790271	0.0168865	0.076926	0.00498464	0.00138017	0.0415369	0.00810153	0.00760026	0.0190135	0.00196844	0.00221961	0.146269	0.0106528	0.00345491	0.00147806	0.018759	0.0106283	0.00593758	0.0102534	0.0118642	0.00669038	0.00278595	0.0154544	1.565169
16560	-2363.6	-2436.668	73.06823	0.155448	0.391265	0.608734	0.844552	1.279789	0.0741658	0.0495841	0.0189882	0.0262809	0.0583931	0.0532421	0.00453973	0.0168908	0.0508706	0.0168467	0.0219057	0.0978021	0.0188325	0.00874473	0.00285589	0.00631749	0.00557599	0.0394337	0.0161492	0.00896279	0.00500747	0.00353567	0.00482048	0.0195951	0.00838443	0.00521017	0.00194355	0.00779558	0.00615908	0.00744544	0.0905816	0.00181876	0.00571792	0.0465068	0.00374136	0.00788704	0.0073717	0.000847857	0.00357322	0.134592	0.0117216	0.00210603	0.00421961	0.0201178	0.0158046	0.00314588	0.0095551	0.000344095	0.00593363	0.00625559	0.0266834	0.0981733	0.351357	0.389429	0.161041	0.0615498	0.256745	0.654298	1.52836	3.89491	16.247	2.01585	0.069004	0.0461331	0.0176667	0.0244518	0.0543291	0.0495366	0.00422377	0.0157153	0.0473301	0.0156742	0.0203811	0.0909952	0.0175218	0.00813612	0.00265713	0.00587781	0.00518791	0.0366891	0.0150252	0.00833899	0.00465896	0.0032896	0.00448499	0.0182313	0.00780089	0.00484755	0.00180828	0.00725302	0.00573042	0.00692725	0.0842773	0.00169218	0.00531997	0.04327	0.00348097	0.00733811	0.00685864	0.000788848	0.00332453	0.125224	0.0109058	0.00195946	0.00392594	0.0187177	0.0147046	0.00292693	0.00889008	0.000320146	0.00552066	0.00582021	0.0248263	1.074805
16596	-2364.495	-2434.192	69.69739	0.308545	0.448369	0.551631	0.691455	5.131027	0.098908	0.106332	0.0534345	0.0498591	0.0343372	0.170702	0.0671599	0.0252693	0.113498	0.055112	0.0903092	0.149439	0.0211727	0.0255545	0.00730813	0.0255161	0.00967596	0.0488028	0.0369002	0.0153047	0.0138295	0.0176747	0.0113851	0.0888632	0.0318428	0.0161105	0.00325829	0.023386	0.0316291	0.0339922	0.0901684	0.0171207	0.00754177	0.0885122	0.0286669	0.018942	0.0243015	0.000185777	0.0473656	0.296164	0.0422122	0.00166281	0.00515744	0.0181031	0.0226444	0.000485689	0.0410712	0.00256188	0.0139064	0.0187785	0.0601234	0.372495	0.208604	0.081966	0.336935	0.159609	0.408629	0.756383	1.32208	2.44721	6.26532	1.326853	0.0425916	0.0457885	0.0230099	0.0214703	0.0147862	0.0735076	0.0289203	0.0108814	0.0488742	0.0237322	0.0388888	0.0643512	0.00911737	0.0110042	0.00314702	0.0109877	0.00416665	0.0210154	0.0158899	0.00659049	0.00595521	0.00761105	0.00490262	0.0382661	0.0137121	0.00693749	0.00140308	0.0100704	0.0136201	0.0146377	0.0388282	0.00737251	0.00324763	0.038115	0.0123445	0.00815679	0.0104647	7.99989e-05	0.0203965	0.127533	0.0181773	0.000716036	0.00222089	0.00779554	0.00975108	0.000209147	0.017686	0.00110319	0.00598834	0.00808637	0.0258902	2.322242
16632	-2368.091	-2441.421	73.33081	0.113486	0.36801	0.63199	0.886514	0.9091668	0.0594415	0.0603081	0.0026445	0.0205675	0.0201683	0.0794229	0.023007	0.0243089	0.0412569	0.00129522	0.0612969	0.0431913	0.0205795	0.0230278	0.00104418	0.0162016	0.0136199	0.0111259	0.0110814	0.0158569	0.0124413	0.00975455	0.0075583	0.0154424	0.00542282	0.00242694	0.000166008	0.0181494	0.0500593	0.0182313	0.0809954	0.0440974	0.00193748	0.049811	0.0349193	0.0222222	0.0180367	0.000150625	0.0247062	0.133998	0.0102694	0.00171645	0.00341047	0.0249704	0.0140041	0.000302599	0.0233229	0.00339537	0.00409119	0.00852482	0.0107756	0.010279	0.481194	0.398062	0.110464	0.0657432	0.265133	0.660893	1.5131	3.7717	15.2107	1.968192	0.049339	0.0500584	0.00219505	0.0170719	0.0167406	0.0659244	0.0190968	0.0201775	0.034245	0.00107509	0.0508791	0.0358507	0.0170818	0.0191141	0.000866713	0.013448	0.0113051	0.00923499	0.00919803	0.0131619	0.0103268	0.0080967	0.00627372	0.0128179	0.00450117	0.00201446	0.000137794	0.0150648	0.0415514	0.0151327	0.0672297	0.0366028	0.00160819	0.0413452	0.0289845	0.0184454	0.0149712	0.000125025	0.0205072	0.111225	0.00852405	0.00142473	0.00283083	0.0207265	0.011624	0.00025117	0.019359	0.0028183	0.00339586	0.00707597	0.00894421	1.204757
16668	-2349.637	-2422.918	73.28092	0.126124	0.375654	0.624346	0.873876	1.009253	0.0923491	0.0615225	0.018434	0.0227487	0.0265546	0.0817865	0.042307	0.0141843	0.0501813	0.0311678	0.0304933	0.0673851	0.00840149	0.00916771	0.00235157	0.014266	0.00570453	0.0311533	0.0181285	0.0135007	0.00649421	0.0114651	0.00650491	0.0202381	0.0136825	0.00331645	0.00266764	0.0124599	0.0257599	0.0107007	0.105168	0.0293562	0.00434125	0.0282544	0.0270064	0.0311926	0.019467	0.00231721	0.0158839	0.153866	0.0161568	0.00355217	0.00329812	0.00198715	0.0188903	0.0116477	0.0515294	0.00410122	0.00557695	0.00620525	0.00305731	0.0202339	0.399129	0.477583	0.103054	0.0823842	0.295975	0.683976	1.46204	3.37867	12.1382	1.805041	0.0711509	0.0474004	0.0142026	0.0175269	0.0204591	0.0630129	0.0325957	0.0109284	0.0386625	0.0240134	0.0234937	0.0519173	0.00647298	0.00706332	0.00181178	0.0109913	0.00439509	0.0240023	0.0139672	0.0104017	0.0050035	0.00883337	0.00501175	0.0155926	0.0105418	0.00255518	0.0020553	0.00959984	0.0198469	0.0082444	0.0810271	0.0226177	0.00334474	0.0217687	0.0208073	0.0240326	0.0149984	0.00178531	0.0122379	0.118547	0.0124481	0.00273679	0.00254106	0.00153101	0.0145542	0.00897405	0.0397011	0.00315981	0.00429679	0.00478087	0.00235552	1.297932
16704	-2365.346	-2435.372	70.02576	0.252358	0.430407	0.569593	0.747642	2.903132	0.0931916	0.101727	0.037851	0.156731	0.0748168	0.160284	0.0473802	0.036177	0.0690434	0.0489413	0.0738325	0.21776	0.0232578	0.0411347	0.0133522	0.0432343	0.0104112	0.0883845	0.0495024	0.0269503	0.0237457	0.0311039	0.0265683	0.0524494	0.0285874	0.00731206	0.00540245	0.0341148	0.0445487	0.0283189	0.283168	0.0418589	0.0188225	0.0131534	0.0615748	0.0379118	0.0294714	0.00671057	0.0185807	0.354088	0.03324	0.00679783	0.00147841	0.00820423	0.0222972	0.00105771	0.0792738	0.00394527	0.0263089	0.0140986	0.0454162	0.201483	0.299796	0.175397	0.323324	0.154369	0.40203	0.752551	1.32881	2.48738	6.47799	1.350989	0.0332403	0.0362848	0.013501	0.055904	0.0266862	0.0571713	0.0169	0.0129039	0.0246269	0.0174567	0.0263351	0.0776723	0.00829577	0.0146722	0.00476255	0.0154212	0.00371356	0.0315257	0.0176569	0.00961285	0.00846981	0.0110944	0.00947657	0.0187081	0.0101968	0.00260812	0.00192699	0.0121683	0.01589	0.010101	0.101002	0.0149306	0.00671376	0.00469166	0.021963	0.0135227	0.0105121	0.00239358	0.00662749	0.126299	0.0118563	0.0024247	0.000527331	0.00292635	0.00795313	0.000377272	0.028276	0.00140723	0.00938408	0.00502879	0.0161994	2.803572
16740	-2360.874	-2433.163	72.28866	0.146717	0.386882	0.613117	0.853283	1.192838	0.140357	0.0975143	0.0365743	0.048033	0.0623092	0.0645775	0.0681746	0.0241608	0.0391702	0.0509367	0.0615356	0.177837	0.0202245	0.036817	0.00307073	0.0107891	0.0204706	0.0679846	0.0172889	0.0170694	0.0143467	0.0138453	0.0123068	0.0563656	0.0142052	0.00712325	0.00211424	0.0192538	0.0282982	0.0220102	0.0999978	0.0615619	0.0070678	0.00134183	0.0435556	0.00261218	0.023934	0.00121852	0.0566462	0.262531	0.0281525	0.0206635	0.00363506	0.00999632	0.0316883	0.00359826	0.102966	0.00372333	0.00901616	0.0103249	0.0373893	0.0833681	0.261094	0.548097	0.107441	0.120201	0.355851	0.724443	1.38037	2.81016	8.3194	1.531887	0.0675969	0.0469635	0.0176144	0.023133	0.0300085	0.0311009	0.0328333	0.011636	0.0188646	0.0245314	0.0296359	0.0856476	0.00974023	0.0177313	0.00147888	0.00519611	0.00985875	0.0327418	0.00832646	0.00822073	0.00690945	0.00666799	0.00592701	0.027146	0.0068413	0.0034306	0.00101823	0.00927273	0.0136286	0.0106002	0.0481596	0.0296486	0.0034039	0.000646233	0.0209767	0.00125804	0.0115268	0.000586848	0.0272811	0.126437	0.0135584	0.00995168	0.00175067	0.00481429	0.0152613	0.00173294	0.049589	0.00179318	0.00434224	0.00497252	0.0180069	2.076386
16776	-2365.427	-2436.65	71.22354	0.225864	0.421004	0.578996	0.774136	2.290521	0.193345	0.0609744	0.034789	0.0461495	0.0359303	0.0683109	0.0164941	0.0279439	0.0721083	0.0316735	0.0875999	0.122977	0.0148348	0.0197915	0.00531658	0.0254466	0.0173773	0.0326021	0.0284292	0.0274536	0.00269	0.0199002	0.0167241	0.0164069	0.0153237	0.00355312	0.000773552	0.0280502	0.0509444	0.0263637	0.23481	0.0521788	0.00439061	0.0198222	0.0188298	0.0134979	0.0262344	0.00106026	0.0715485	0.232185	0.0296548	0.00336059	0.00711037	0.00249394	0.015596	0.0104228	0.074998	0.0119426	0.0315676	0.0181155	0.0194116	0.179636	0.179265	0.449035	0.192063	0.0891809	0.307641	0.692276	1.44451	3.25054	11.2132	1.747722	0.0943374	0.0297507	0.0169743	0.0225174	0.0175312	0.0333304	0.00804784	0.0136345	0.0351832	0.0154542	0.0427419	0.060003	0.00723822	0.00965668	0.00259407	0.012416	0.00847875	0.0159073	0.0138712	0.0133952	0.00131251	0.00970975	0.00816005	0.00800526	0.00747679	0.00173365	0.000377433	0.0136863	0.0248569	0.0128634	0.114569	0.0254592	0.00214227	0.0096717	0.00918746	0.00658593	0.0128003	0.000517325	0.0349101	0.113288	0.0144692	0.0016397	0.0034693	0.00121685	0.00760964	0.00508552	0.0365932	0.00582703	0.0154025	0.00883892	0.00947133	2.049509
16812	-2360.542	-2431.872	71.32933	0.224724	0.420582	0.579417	0.775276	2.267988	0.155606	0.0874877	0.0688221	0.0701971	0.044109	0.18989	0.0300628	0.0143574	0.0829969	0.043317	0.0285974	0.121517	0.0145824	0.0305472	0.00463956	0.0120594	0.0209544	0.0489702	0.0210177	0.0209559	0.0164644	0.0177699	0.0144419	0.0153352	0.0217281	0.0129676	0.0034186	0.0367312	0.0391233	0.0210252	0.231468	0.0329007	0.0103549	0.0101331	0.0285525	0.000663881	0.013691	0.0153915	0.0382954	0.226596	0.0410909	0.00720096	0.0197649	0.0556553	0.0326551	0.0166834	0.0647449	0.0136627	0.00646345	0.0120723	0.0143032	0.0356155	0.563834	0.240912	0.159638	0.139457	0.382597	0.741008	1.34951	2.61372	7.17067	1.424445	0.0706644	0.0397304	0.0312538	0.0318783	0.020031	0.0862339	0.0136523	0.00652004	0.037691	0.0196713	0.0129868	0.0551839	0.00662223	0.0138723	0.00210694	0.00547649	0.00951593	0.0222386	0.00954465	0.00951662	0.00747689	0.00806976	0.00655842	0.00696411	0.00986729	0.00588891	0.00155247	0.0166806	0.0177669	0.00954808	0.105115	0.014941	0.0047024	0.00460169	0.0129664	0.000301485	0.00621743	0.00698966	0.0173909	0.102903	0.0186604	0.00327014	0.00897575	0.0252744	0.0148295	0.00757633	0.0294023	0.00620459	0.00293522	0.00548234	0.00649542	2.202037
16848	-2354.302	-2424.57	70.26733	0.185207	0.404881	0.59512	0.814792	1.628338	0.182163	0.187828	0.0804111	0.0714615	0.0387349	0.138481	0.140543	0.0220491	0.0703785	0.0278118	0.109587	0.23033	0.0197156	0.030144	0.00264728	0.0172374	0.021046	0.0264236	0.034507	0.0331803	0.0227242	0.0299579	0.013014	0.0469879	0.0281211	0.0283085	0.016762	0.0423671	0.0740711	0.05894	0.217483	0.0878361	0.00826722	0.00810576	0.0161164	0.0198757	0.0498334	0.0128088	0.0376904	0.465936	0.0461268	0.00200906	0.00427209	0.0996712	0.0483269	0.012027	0.0867026	0.0181983	0.0220951	0.0190267	0.0408217	0.0264417	0.501775	0.173095	0.298688	0.143371	0.387797	0.744136	1.34384	2.57867	6.97489	1.404429	0.0574799	0.0592675	0.025373	0.022549	0.0122224	0.0436965	0.044347	0.00695739	0.0222073	0.00877574	0.034579	0.0726785	0.00622107	0.00951164	0.000835323	0.0054391	0.00664088	0.00833772	0.0108884	0.0104697	0.0071704	0.00945292	0.00410645	0.0148266	0.00887334	0.00893249	0.0052891	0.0133685	0.0233724	0.018598	0.0686247	0.0277158	0.00260864	0.0025577	0.00508537	0.00627158	0.0157245	0.00404168	0.0118929	0.147022	0.0145549	0.00063394	0.00134802	0.0314503	0.0152491	0.00379499	0.0273582	0.00574231	0.00697189	0.00600368	0.0128809	3.169165
16884	-2364.479	-2434.508	70.02899	0.149239	0.388169	0.611831	0.850761	1.21734	0.200653	0.116741	0.0186211	0.0374932	0.137698	0.138998	0.0883609	0.0577436	0.0534869	0.0556696	0.100335	0.216722	0.0284404	0.04495	0.00427575	0.04212	0.0613384	0.0405523	0.0632414	0.0542887	0.0271069	0.0657179	0.0281791	0.0499592	0.0449301	0.0040594	0.00792941	0.0349352	0.11441	0.0478416	0.372934	0.111938	0.0142301	0.103801	0.0275304	0.0654488	0.0567667	0.00358918	0.101068	0.390158	0.0387998	0.00413607	0.00413916	0.0724925	0.037854	0.0529502	0.0754974	0.00743469	0.0381985	0.0163207	0.00081237	0.0535698	0.505764	0.351372	0.0892946	0.165417	0.415814	0.760508	1.31491	2.40492	6.04533	1.301007	0.056003	0.0325828	0.00519721	0.0104645	0.0384321	0.0387948	0.0246619	0.0161165	0.0149284	0.0155376	0.0280038	0.0604878	0.00793782	0.0125457	0.00119338	0.0117558	0.0171198	0.0113183	0.0176509	0.0151522	0.00756563	0.0183421	0.0078649	0.0139438	0.0125402	0.00113299	0.00221313	0.00975055	0.0319323	0.0133528	0.104087	0.0312422	0.00397167	0.0289712	0.00768385	0.018267	0.0158438	0.00100175	0.0282083	0.108895	0.0108292	0.00115439	0.00115526	0.0202329	0.0105652	0.0147786	0.0210716	0.00207505	0.0106614	0.00455517	0.000226735	3.582896
16920	-2358.179	-2428.999	70.82078	0.23089	0.422846	0.577155	0.769109	2.393229	0.226353	0.0883916	0.0386804	0.0706582	0.0995717	0.129139	0.0610962	0.00825723	0.0490277	0.039589	0.0395096	0.186205	0.031716	0.0333301	0.00695747	0.0212684	0.0152065	0.0568264	0.0270854	0.0206116	0.0112248	0.017749	0.00469043	0.0405099	0.028588	0.000133113	0.00311866	0.0113848	0.0681312	0.0283447	0.324237	0.0494233	0.00786221	0.0405114	0.0220299	0.0221336	0.0362526	0.00746428	0.00401009	0.168655	0.0310132	0.016974	0.0244199	0.0170707	0.0293536	0.0234924	0.0665397	0.0167367	0.0209563	0.00913356	0.0326653	0.219364	0.0610684	0.526624	0.192943	0.128773	0.368009	0.732076	1.36598	2.71732	7.76561	1.482078	0.0929851	0.0363111	0.0158898	0.0290262	0.0409038	0.0530501	0.0250982	0.00339205	0.0201405	0.0162631	0.0162305	0.0764924	0.0130289	0.0136919	0.00285811	0.00873702	0.0062468	0.0233441	0.0111266	0.00846718	0.00461112	0.00729123	0.00192682	0.0166414	0.0117439	5.46824e-05	0.00128114	0.00467686	0.0279881	0.0116439	0.133196	0.020303	0.00322978	0.016642	0.00904984	0.00909243	0.0148925	0.00306631	0.00164733	0.0692829	0.0127401	0.00697286	0.0100316	0.0070126	0.0120584	0.00965062	0.0273344	0.00687541	0.00860881	0.00375204	0.0134188	2.434289
16956	-2364.732	-2438.57	73.838	0.0355472	0.29372	0.70628	0.964453	0.4189865	0.105098	0.0343552	0.00811238	0.0147314	0.0459363	0.0581398	0.0125846	0.00425234	0.045274	0.00579667	0.028317	0.064876	0.0086022	0.0094939	0.00121169	0.0113026	0.00718923	0.0210695	0.0185097	0.0164691	0.0177843	0.00996484	0.00548885	0.0238712	0.0126784	5.54642e-05	0.00733654	0.119827	0.004651	0.00264989	0.00779909	0.00849574	0.0238488	0.13975	0.000456039	0.00155532	0.0121034	0.0166341	0.0030812	0.0135318	0.0174939	0.0215701	0.00490704	0.0372304	0.00660284	0.0107839	0.00909485	0.0234758	0.0448254	0.00876639	0.0170323	0.159084	0.392042	0.423283	0.0255908	0.0609835	0.255591	0.653379	1.53051	3.91251	16.3979	2.022534	0.0910205	0.0297533	0.00702573	0.0127581	0.0397831	0.050352	0.0108989	0.00368274	0.0392095	0.00502021	0.024524	0.0561859	0.00744993	0.0082222	0.00104938	0.0097886	0.00622624	0.0182472	0.0160303	0.0142631	0.0154021	0.00863006	0.00475362	0.0206736	0.0109801	4.80348e-05	0.00635381	0.103776	0.004028	0.00229494	0.00675441	0.00735773	0.0206542	0.12103	0.000394952	0.00134699	0.0104821	0.014406	0.00266847	0.0117192	0.0151506	0.0186808	0.00424974	0.0322434	0.00571839	0.00933937	0.00787659	0.0203312	0.0388211	0.00759213	0.0147508	1.154667
16992	-2351.483	-2424.3	72.81738	0.203207	0.412315	0.587685	0.796793	1.889109	0.0512292	0.0430525	0.0214183	0.0192847	0.022893	0.049289	0.0218959	0.00669894	0.0119592	0.0118017	0.0220177	0.0640688	0.0120475	0.00688206	0.00195486	0.00882091	0.00885919	0.0254876	0.0148583	0.0107308	0.0053615	0.00813941	0.00441203	0.0161113	0.00864259	0.00178475	0.00308204	0.00987115	0.00514528	0.00727129	0.0607655	0.0203424	0.00060649	0.00775505	0.00224574	0.00514437	0.00860593	0.00187619	0.00791983	0.0846964	0.00755532	0.000778227	0.000701311	0.0265099	0.00720822	0.00735294	0.00454457	0.00134294	0.00873364	0.00470469	0.00783123	0.183955	0.122414	0.534635	0.158997	0.0611882	0.256009	0.653712	1.52973	3.90612	16.343	2.02011	0.065486	0.0550338	0.0273789	0.0246515	0.029264	0.0630059	0.0279894	0.00856323	0.0152873	0.015086	0.0281451	0.0818988	0.0154002	0.0087973	0.00249888	0.0112757	0.0113247	0.0325806	0.0189932	0.0137172	0.00685359	0.0104046	0.00563988	0.020595	0.0110478	0.00228143	0.00393975	0.0126182	0.00657719	0.00929485	0.0776762	0.0260036	0.000775273	0.00991325	0.00287072	0.00657603	0.0110009	0.00239833	0.0101239	0.108267	0.00965792	0.000994804	0.000896482	0.0338874	0.00921423	0.00939922	0.0058093	0.00171667	0.0111642	0.00601399	0.0100106	0.782292
17028	-2371.823	-2444.356	72.53331	0.222634	0.419806	0.580194	0.777366	2.227382	0.0467539	0.0331437	0.0152698	0.0211543	0.0160118	0.0242797	0.0152117	0.00215235	0.0286167	0.0138681	0.0239063	0.0358266	0.00326591	0.0144539	0.000978081	0.00823264	0.00724244	0.0343626	0.0102052	0.0100349	0.00634143	0.00565441	0.00423502	0.00563119	0.0111452	0.00321202	0.00190823	0.00808717	0.0125438	0.00194914	0.0587852	0.0192791	0.000254856	0.00418209	0.0104846	0.00481847	0.00695511	0.00444754	0.00435501	0.0705243	0.005608	0.00149325	0.00166396	0.0172255	0.00691695	0.00177071	0.0105652	0.00377629	0.00847764	0.0049261	0.00656394	0.166319	0.035757	0.599931	0.197993	0.0533801	0.239519	0.640273	1.56183	4.17504	18.7336	2.118821	0.0688822	0.0488304	0.0224968	0.0311665	0.0235901	0.0357711	0.0224113	0.00317103	0.0421608	0.0204318	0.0352209	0.052783	0.00481163	0.0212949	0.001441	0.0121291	0.0106702	0.0506261	0.0150352	0.0147844	0.00934278	0.0083306	0.00623942	0.00829638	0.0164201	0.00473225	0.00281138	0.0119148	0.0184807	0.00287165	0.0866078	0.0284037	0.000375477	0.00616144	0.0154468	0.00709901	0.0102469	0.00655253	0.00641619	0.103903	0.00826222	0.0022	0.0024515	0.0253781	0.0101907	0.00260877	0.0155656	0.00556357	0.01249	0.00725758	0.00967061	0.6787521
